basvuru_id,kanal,urun_tipi,il,ay,yas,aylik_gelir_tl,talep_tutar_tl,kredi_skoru,basvuru,degerlendirme,onay,kullanim,son_asama,red_nedeni,degerlendirme_sure_gun,onay_sure_gun,toplam_sure_gun
BAS01426,Şube,İhtiyaç Kredisi,Bursa,2024-10,61,25000,10000,717,1,1,1,1,Kullanım,,1.4,0.9,2.7
BAS01427,Mobil,Konut Kredisi,İstanbul,2024-01,55,19453,1860125,634,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.0,,1.4
BAS01428,Mobil,İhtiyaç Kredisi,Antalya,2024-11,58,32645,320377,455,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,0.8,,0.9
BAS01429,Mobil,İhtiyaç Kredisi,İstanbul,2024-03,44,40294,267549,675,1,1,0,0,Değerlendirme,Yaş Sınırı,1.9,,2.2
BAS01430,Şube,Konut Kredisi,Adana,2024-10,35,21775,1991151,516,1,1,1,1,Kullanım,,1.5,-0.0,1.7
BAS01431,Şube,İşletme Kredisi,Ankara,2024-04,48,8000,378364,484,1,1,1,1,Kullanım,,1.7,0.1,2.1
BAS01432,Şube,İhtiyaç Kredisi,Gaziantep,2024-07,31,32200,131835,497,1,0,0,0,Başvuru,,,,0.5
BAS01433,Mobil,Konut Kredisi,Bursa,2024-08,26,43060,1874699,640,1,1,1,1,Kullanım,,2.5,0.7,3.6
BAS01434,Mobil,Taşıt Kredisi,İstanbul,2024-08,29,27552,416384,453,1,0,0,0,Başvuru,,,,0.5
BAS01435,İnternet,Konut Kredisi,Ankara,2024-03,34,22767,1891436,590,1,0,0,0,Başvuru,,,,0.4
BAS01436,Mobil,İhtiyaç Kredisi,Ankara,2024-08,54,29295,237141,574,1,0,0,0,Başvuru,,,,0.2
BAS01437,Mobil,Taşıt Kredisi,Konya,2024-08,22,35415,395369,373,1,1,1,1,Kullanım,,2.7,1.1,4.3
BAS01438,Şube,İhtiyaç Kredisi,İstanbul,2024-07,39,13145,218039,473,1,1,1,1,Kullanım,,1.4,0.7,2.3
BAS01439,Mobil,Konut Kredisi,İzmir,2024-05,40,55971,1919409,632,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.0,,2.2
BAS01440,Çağrı Merkezi,İhtiyaç Kredisi,İstanbul,2024-04,52,38284,70048,755,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.4,,2.8
BAS01441,İnternet,Taşıt Kredisi,Bursa,2024-06,57,27861,257291,565,1,1,1,1,Kullanım,,2.8,0.7,3.8
BAS01442,Şube,İhtiyaç Kredisi,Ankara,2024-08,28,8000,106608,577,1,1,1,0,Onaylandı,,1.2,0.4,1.7
BAS01443,Mobil,Taşıt Kredisi,Gaziantep,2024-03,58,21453,356734,661,1,0,0,0,Başvuru,,,,0.4
BAS01444,Mobil,İhtiyaç Kredisi,İzmir,2024-05,52,9067,206234,564,1,1,1,1,Kullanım,,2.5,0.5,3.1
BAS01445,Şube,İhtiyaç Kredisi,Adana,2024-04,46,24523,52191,552,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,0.6,,0.9
BAS01446,Mobil,İşletme Kredisi,Konya,2024-10,57,57233,472599,663,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.9,,2.2
BAS01447,Çağrı Merkezi,İhtiyaç Kredisi,Gaziantep,2024-03,57,19956,128485,682,1,1,1,1,Kullanım,,2.7,1.1,4.1
BAS01448,Mobil,İşletme Kredisi,Antalya,2024-11,52,44344,593470,592,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.3,,1.8
BAS01449,İnternet,İhtiyaç Kredisi,Antalya,2024-10,36,39400,10000,490,1,1,1,1,Kullanım,,2.1,0.9,3.4
BAS01450,Mobil,İhtiyaç Kredisi,İzmir,2024-09,51,16777,94193,696,1,1,1,1,Kullanım,,2.2,1.2,3.8
BAS01451,Mobil,İhtiyaç Kredisi,Adana,2024-08,62,19819,147620,772,1,0,0,0,Başvuru,,,,0.2
BAS01452,Şube,İhtiyaç Kredisi,Gaziantep,2024-12,43,27965,202164,573,1,1,1,1,Kullanım,,0.9,0.4,1.7
BAS01453,Mobil,İhtiyaç Kredisi,İstanbul,2024-06,54,34906,151820,599,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.6,,1.7
BAS01454,İnternet,Konut Kredisi,Ankara,2024-05,26,36081,1897924,512,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.6,,3.0
BAS01455,İnternet,İşletme Kredisi,Adana,2024-02,51,33217,513219,617,1,1,1,1,Kullanım,,2.2,0.6,3.0
BAS01456,Mobil,Taşıt Kredisi,Gaziantep,2024-05,35,44344,438563,385,1,0,0,0,Başvuru,,,,0.1
BAS01457,Mobil,Taşıt Kredisi,Gaziantep,2024-11,32,31972,458506,606,1,1,1,1,Kullanım,,2.0,0.6,2.7
BAS01458,Şube,İhtiyaç Kredisi,İzmir,2024-12,24,42967,127030,351,1,1,1,1,Kullanım,,1.8,0.4,2.4
BAS01459,Şube,İhtiyaç Kredisi,İstanbul,2024-01,46,36808,126418,575,1,1,1,1,Kullanım,,1.2,0.7,2.1
BAS01460,Şube,İhtiyaç Kredisi,İzmir,2024-06,56,8000,54209,626,1,1,1,1,Kullanım,,2.1,0.3,2.6
BAS01461,Mobil,İhtiyaç Kredisi,Ankara,2024-08,36,34770,279987,480,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,3.0,,3.3
BAS01462,Mobil,İhtiyaç Kredisi,Konya,2024-12,46,18016,211596,492,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.3,,2.6
BAS01463,Mobil,İşletme Kredisi,Gaziantep,2024-11,49,44268,537669,690,1,0,0,0,Başvuru,,,,0.2
BAS01464,Mobil,İhtiyaç Kredisi,Ankara,2024-09,46,36016,21691,631,1,0,0,0,Başvuru,,,,0.2
BAS01465,İnternet,İhtiyaç Kredisi,Adana,2024-10,51,43670,206658,720,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,2.8,,3.2
BAS01466,Çağrı Merkezi,Taşıt Kredisi,Ankara,2024-01,56,31995,331710,811,1,1,0,0,Değerlendirme,Yaş Sınırı,2.6,,2.9
BAS01467,Mobil,İhtiyaç Kredisi,İzmir,2024-06,50,8000,186969,558,1,0,0,0,Başvuru,,,,0.4
BAS01468,Şube,Konut Kredisi,Adana,2024-05,56,47514,1841900,603,1,1,1,1,Kullanım,,1.7,0.5,2.5
BAS01469,Mobil,Taşıt Kredisi,Ankara,2024-11,32,8145,369439,481,1,1,1,1,Kullanım,,1.8,1.1,3.2
BAS01470,Şube,İhtiyaç Kredisi,Bursa,2024-08,23,42404,126228,528,1,1,1,1,Kullanım,,1.7,0.5,2.5
BAS01471,Şube,İşletme Kredisi,Bursa,2024-10,30,11894,481067,320,1,1,1,1,Kullanım,,1.6,0.9,2.8
BAS01472,Mobil,İşletme Kredisi,Konya,2024-10,25,40646,318917,499,1,0,0,0,Başvuru,,,,0.4
BAS01473,Mobil,Taşıt Kredisi,Adana,2024-11,35,49591,501053,541,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.8,,1.9
BAS01474,Mobil,İhtiyaç Kredisi,Antalya,2024-07,53,41276,102814,795,1,1,1,1,Kullanım,,1.8,1.1,3.1
BAS01475,Mobil,İhtiyaç Kredisi,Konya,2024-01,21,27163,54126,435,1,0,0,0,Başvuru,,,,0.1
BAS01476,Çağrı Merkezi,Taşıt Kredisi,İstanbul,2024-05,20,38530,379508,518,1,1,1,1,Kullanım,,2.3,1.1,3.8
BAS01477,İnternet,İhtiyaç Kredisi,Gaziantep,2024-09,54,41013,76584,772,1,1,1,1,Kullanım,,2.3,0.7,3.4
BAS01478,Şube,İşletme Kredisi,Adana,2024-05,22,30776,515489,398,1,1,1,0,Onaylandı,,0.6,0.7,1.5
BAS01479,Mobil,İhtiyaç Kredisi,Bursa,2024-03,33,26786,205269,519,1,1,1,1,Kullanım,,1.5,1.1,2.8
BAS01480,Şube,Taşıt Kredisi,Adana,2024-10,41,22373,366795,670,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.6,,1.9
BAS01481,Mobil,İhtiyaç Kredisi,İstanbul,2024-07,52,8000,173787,685,1,1,1,1,Kullanım,,1.6,1.0,2.7
BAS01482,Şube,Konut Kredisi,Antalya,2024-04,31,25575,1866229,518,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,0.5,,0.7
BAS01483,Mobil,Taşıt Kredisi,Ankara,2024-12,59,39996,401362,664,1,1,1,0,Onaylandı,,1.5,0.7,2.6
BAS01484,Mobil,İşletme Kredisi,Bursa,2024-06,24,29592,431246,514,1,0,0,0,Başvuru,,,,0.3
BAS01485,Mobil,Konut Kredisi,Antalya,2024-07,58,14962,1767546,474,1,1,1,1,Kullanım,,2.1,0.9,3.1
BAS01486,Çağrı Merkezi,İhtiyaç Kredisi,Gaziantep,2024-05,21,24116,182500,460,1,0,0,0,Başvuru,,,,0.5
BAS01487,Mobil,İhtiyaç Kredisi,İzmir,2024-08,20,8000,21486,407,1,0,0,0,Başvuru,,,,0.2
BAS01488,Mobil,Konut Kredisi,Gaziantep,2024-06,34,27211,1809735,399,1,1,1,1,Kullanım,,1.7,0.9,3.1
BAS01489,Mobil,İhtiyaç Kredisi,Konya,2024-12,56,57486,140241,720,1,1,1,1,Kullanım,,2.1,0.8,3.3
BAS01490,Şube,İhtiyaç Kredisi,Konya,2024-04,55,27149,193747,630,1,1,1,1,Kullanım,,0.6,0.5,1.2
BAS01491,Şube,İhtiyaç Kredisi,Ankara,2024-03,49,20381,115816,618,1,0,0,0,Başvuru,,,,0.1
BAS01492,İnternet,Taşıt Kredisi,İstanbul,2024-05,58,41613,476039,679,1,1,1,0,Onaylandı,,1.7,0.7,2.8
BAS01493,Mobil,Taşıt Kredisi,Ankara,2024-06,43,8000,427587,521,1,1,1,1,Kullanım,,2.2,1.2,3.5
BAS01494,Mobil,Konut Kredisi,Antalya,2024-12,50,47103,1794524,768,1,0,0,0,Başvuru,,,,0.5
BAS01495,Mobil,İhtiyaç Kredisi,Gaziantep,2024-11,32,23035,108361,569,1,1,0,0,Değerlendirme,Yaş Sınırı,1.1,,1.5
BAS01496,Mobil,İhtiyaç Kredisi,Bursa,2024-07,59,27246,183263,757,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.5,,3.0
BAS01497,Şube,İhtiyaç Kredisi,Konya,2024-02,58,8966,125239,591,1,1,1,1,Kullanım,,0.9,0.4,1.5
BAS01498,Mobil,Taşıt Kredisi,Gaziantep,2024-11,49,23368,368741,635,1,1,0,0,Değerlendirme,Eksik Belge,1.9,,2.3
BAS01499,Şube,İhtiyaç Kredisi,Gaziantep,2024-08,23,43838,163900,357,1,1,1,1,Kullanım,,0.7,1.0,2.1
BAS01500,Şube,İhtiyaç Kredisi,İstanbul,2024-11,22,42093,204467,426,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.4,,1.7
BAS01501,Mobil,İşletme Kredisi,Antalya,2024-05,41,46470,461923,593,1,1,1,0,Onaylandı,,1.9,0.5,2.8
BAS01502,Mobil,İşletme Kredisi,Konya,2024-10,34,44020,497223,606,1,1,1,1,Kullanım,,1.8,1.1,3.2
BAS01503,İnternet,İşletme Kredisi,İstanbul,2024-01,45,18630,396734,508,1,0,0,0,Başvuru,,,,0.3
BAS01504,Mobil,İhtiyaç Kredisi,Ankara,2024-02,23,43893,132728,450,1,1,1,1,Kullanım,,2.4,0.5,3.1
BAS01505,Şube,Konut Kredisi,İstanbul,2024-06,25,18209,1874087,642,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,0.8,,1.1
BAS01506,Mobil,İhtiyaç Kredisi,Bursa,2024-10,21,31179,45912,499,1,1,1,1,Kullanım,,1.6,0.8,2.7
BAS01507,İnternet,Taşıt Kredisi,Konya,2024-02,42,13086,435883,465,1,1,1,0,Onaylandı,,1.9,1.1,3.2
BAS01508,Mobil,İhtiyaç Kredisi,İzmir,2024-06,33,31454,170005,440,1,1,1,1,Kullanım,,2.1,0.6,3.0
BAS01509,Mobil,Taşıt Kredisi,Adana,2024-05,48,24980,392729,614,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.2,,1.6
BAS01510,Şube,İşletme Kredisi,Gaziantep,2024-06,54,37543,460241,678,1,0,0,0,Başvuru,,,,0.5
BAS01511,Mobil,Konut Kredisi,İstanbul,2024-07,28,43456,1809170,522,1,1,1,1,Kullanım,,2.5,0.6,3.6
BAS01512,Çağrı Merkezi,İhtiyaç Kredisi,Ankara,2024-09,58,31712,318755,555,1,1,0,0,Değerlendirme,Teminat Yetersiz,2.1,,2.3
BAS01513,Şube,İşletme Kredisi,Ankara,2024-01,49,34224,582488,622,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.2,,1.7
BAS01514,İnternet,Konut Kredisi,İstanbul,2024-10,54,24293,1975063,668,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,2.2,,2.7
BAS01515,Mobil,İşletme Kredisi,Ankara,2024-04,22,26847,547710,377,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.9,,2.3
BAS01516,Mobil,İhtiyaç Kredisi,Antalya,2024-04,56,26021,183695,628,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.2,,1.3
BAS01517,Şube,İhtiyaç Kredisi,İstanbul,2024-03,40,24407,97655,591,1,0,0,0,Başvuru,,,,0.5
BAS01518,Şube,İşletme Kredisi,Gaziantep,2024-10,51,21672,377207,529,1,1,1,1,Kullanım,,1.9,0.1,2.2
BAS01519,İnternet,İhtiyaç Kredisi,Antalya,2024-04,45,16677,10000,647,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.2,,2.4
BAS01520,Mobil,Konut Kredisi,İstanbul,2024-04,31,37009,1681395,619,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.4,,2.6
BAS01521,Mobil,İşletme Kredisi,Bursa,2024-12,38,30918,415867,524,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.2,,1.6
BAS01522,Mobil,Taşıt Kredisi,Bursa,2024-02,23,15348,474085,572,1,1,1,1,Kullanım,,1.5,0.7,2.5
BAS01523,Mobil,İhtiyaç Kredisi,Ankara,2024-08,45,40882,53556,592,1,1,1,1,Kullanım,,1.4,1.1,2.8
BAS01524,Şube,İhtiyaç Kredisi,Antalya,2024-12,36,8000,220619,453,1,1,1,0,Onaylandı,,0.9,0.3,1.5
BAS01525,Mobil,Taşıt Kredisi,Antalya,2024-05,25,51232,303156,475,1,0,0,0,Başvuru,,,,0.3
BAS01526,Şube,İşletme Kredisi,Gaziantep,2024-08,31,28553,459800,481,1,1,1,1,Kullanım,,0.8,0.4,1.6
BAS01527,Şube,Konut Kredisi,Gaziantep,2024-07,55,49252,1785647,868,1,1,1,1,Kullanım,,1.8,0.4,2.5
BAS01528,Şube,İhtiyaç Kredisi,Antalya,2024-10,37,24337,108195,465,1,1,1,1,Kullanım,,1.1,0.1,1.6
BAS01529,İnternet,İşletme Kredisi,Ankara,2024-07,26,35227,339472,353,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.8,,1.9
BAS01530,İnternet,İhtiyaç Kredisi,Adana,2024-04,41,26096,193329,627,1,1,1,1,Kullanım,,1.2,0.3,1.9
BAS01531,Mobil,İhtiyaç Kredisi,İstanbul,2024-06,53,35766,183583,613,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.6,,1.7
BAS01532,Şube,Konut Kredisi,Adana,2024-09,42,49188,1764053,594,1,0,0,0,Başvuru,,,,0.2
BAS01533,İnternet,İhtiyaç Kredisi,Ankara,2024-10,54,22794,198706,583,1,0,0,0,Başvuru,,,,0.4
BAS01534,Şube,İhtiyaç Kredisi,Adana,2024-09,31,29247,116897,407,1,1,1,1,Kullanım,,1.6,0.7,2.6
BAS01535,Şube,İhtiyaç Kredisi,Antalya,2024-11,31,8000,231438,400,1,1,1,1,Kullanım,,1.2,0.3,1.9
BAS01536,İnternet,Konut Kredisi,Bursa,2024-07,54,19780,1753983,702,1,1,1,0,Onaylandı,,2.4,0.8,3.3
BAS01537,Mobil,Konut Kredisi,Konya,2024-04,28,32331,1884843,601,1,0,0,0,Başvuru,,,,0.3
BAS01538,Şube,İhtiyaç Kredisi,Gaziantep,2024-01,59,18607,70986,709,1,1,1,1,Kullanım,,1.3,0.8,2.5
BAS01539,İnternet,İhtiyaç Kredisi,Antalya,2024-03,49,29433,217337,550,1,1,1,1,Kullanım,,1.7,0.9,2.8
BAS01540,Mobil,İhtiyaç Kredisi,Antalya,2024-07,28,28474,136846,533,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.9,,2.2
BAS01541,Şube,İşletme Kredisi,İzmir,2024-03,60,19204,512558,589,1,1,1,1,Kullanım,,1.6,0.4,2.2
BAS01542,Mobil,İhtiyaç Kredisi,Adana,2024-08,40,39621,57013,445,1,0,0,0,Başvuru,,,,0.2
BAS01543,Mobil,Taşıt Kredisi,İzmir,2024-07,43,22406,443473,504,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.8,,2.3
BAS01544,İnternet,Konut Kredisi,İstanbul,2024-11,41,26077,2022549,497,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.6,,2.9
BAS01545,Mobil,Konut Kredisi,İstanbul,2024-03,29,12991,1834942,561,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.7,,1.8
BAS01546,Mobil,İhtiyaç Kredisi,İzmir,2024-08,29,34709,195518,617,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,2.2,,2.4
BAS01547,Mobil,İhtiyaç Kredisi,İzmir,2024-04,48,64646,145118,550,1,1,1,1,Kullanım,,1.1,0.6,2.1
BAS01548,Şube,İşletme Kredisi,İzmir,2024-04,23,19761,435674,432,1,1,0,0,Değerlendirme,Eksik Belge,0.7,,0.8
BAS01549,Şube,Taşıt Kredisi,Bursa,2024-05,43,36581,405468,526,1,1,1,1,Kullanım,,1.5,0.6,2.3
BAS01550,İnternet,İşletme Kredisi,Ankara,2024-05,28,32293,513060,536,1,1,1,1,Kullanım,,1.9,0.9,3.0
BAS01551,Çağrı Merkezi,Taşıt Kredisi,Gaziantep,2024-02,31,48419,418504,612,1,1,1,0,Onaylandı,,1.9,1.2,3.4
BAS01552,İnternet,Taşıt Kredisi,Ankara,2024-03,32,53017,422553,584,1,1,1,1,Kullanım,,0.8,1.0,2.1
BAS01553,Mobil,İhtiyaç Kredisi,Bursa,2024-09,45,26158,235936,576,1,1,1,1,Kullanım,,1.6,0.7,2.5
BAS01554,Şube,İhtiyaç Kredisi,Bursa,2024-11,20,38084,152988,499,1,1,1,1,Kullanım,,1.9,0.4,2.6
BAS01555,Şube,İhtiyaç Kredisi,Antalya,2024-01,35,26806,10000,594,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,0.4,,0.5
BAS01556,Mobil,İhtiyaç Kredisi,İzmir,2024-08,56,14558,10000,711,1,1,1,1,Kullanım,,2.9,0.8,4.1
BAS01557,İnternet,İşletme Kredisi,İstanbul,2024-07,30,30924,503794,389,1,1,1,0,Onaylandı,,1.8,0.6,2.6
BAS01558,Mobil,İhtiyaç Kredisi,Antalya,2024-03,25,39986,132433,391,1,1,1,1,Kullanım,,1.0,0.9,2.2
BAS01559,İnternet,Konut Kredisi,Gaziantep,2024-10,38,19848,1852075,611,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,0.5,,1.0
BAS01560,Şube,İhtiyaç Kredisi,İstanbul,2024-08,61,30958,171119,756,1,1,1,1,Kullanım,,1.1,0.7,2.2
BAS01561,Şube,İhtiyaç Kredisi,Bursa,2024-07,28,29367,10000,582,1,1,1,1,Kullanım,,0.8,0.8,2.0
BAS01562,Mobil,Konut Kredisi,Bursa,2024-12,50,11620,1751076,542,1,1,1,1,Kullanım,,2.0,1.1,3.6
BAS01563,İnternet,Konut Kredisi,İstanbul,2024-12,52,49329,1787545,524,1,0,0,0,Başvuru,,,,0.4
BAS01564,Mobil,İşletme Kredisi,Antalya,2024-09,23,49958,390853,446,1,0,0,0,Başvuru,,,,0.3
BAS01565,Mobil,İhtiyaç Kredisi,Antalya,2024-09,59,25850,97085,648,1,1,1,1,Kullanım,,1.3,0.6,2.2
BAS01566,Şube,İhtiyaç Kredisi,Antalya,2024-07,44,27944,22918,564,1,1,1,1,Kullanım,,1.5,0.9,2.6
BAS01567,Çağrı Merkezi,Konut Kredisi,İzmir,2024-05,55,53884,1805121,708,1,0,0,0,Başvuru,,,,0.3
BAS01568,Mobil,Konut Kredisi,Adana,2024-06,28,17149,1771030,609,1,1,1,1,Kullanım,,1.4,0.9,2.7
BAS01569,Mobil,Taşıt Kredisi,Gaziantep,2024-06,29,23155,413370,419,1,1,1,1,Kullanım,,2.2,0.6,3.1
BAS01570,Mobil,Taşıt Kredisi,İzmir,2024-12,28,17769,331655,415,1,1,1,1,Kullanım,,2.5,1.0,3.8
BAS01571,Mobil,İşletme Kredisi,İzmir,2024-03,42,26238,447667,634,1,1,0,0,Değerlendirme,Eksik Belge,2.3,,2.6
BAS01572,Mobil,İhtiyaç Kredisi,Gaziantep,2024-03,35,26891,163187,527,1,0,0,0,Başvuru,,,,0.1
BAS01573,İnternet,Konut Kredisi,Antalya,2024-05,47,38340,1744933,525,1,1,1,0,Onaylandı,,2.5,0.8,3.6
BAS01574,Şube,Taşıt Kredisi,Antalya,2024-05,20,29722,196477,337,1,1,1,1,Kullanım,,1.1,0.7,1.9
BAS01575,Şube,İhtiyaç Kredisi,İzmir,2024-03,59,9845,24334,599,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,0.7,,1.1
BAS01576,Mobil,İşletme Kredisi,İstanbul,2024-01,41,51386,355665,565,1,1,1,1,Kullanım,,2.2,1.3,3.7
BAS01577,İnternet,Taşıt Kredisi,Ankara,2024-01,53,19199,334976,639,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,3.0,,3.1
BAS01578,Şube,Taşıt Kredisi,İzmir,2024-03,31,38618,342489,478,1,1,1,1,Kullanım,,1.5,0.4,2.3
BAS01579,Mobil,İhtiyaç Kredisi,Ankara,2024-12,51,43021,120997,702,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.2,,2.6
BAS01580,İnternet,İhtiyaç Kredisi,Bursa,2024-04,37,15297,228978,429,1,1,1,1,Kullanım,,2.2,1.2,3.9
BAS01581,Şube,Konut Kredisi,Gaziantep,2024-03,45,17923,1731947,671,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.5,,1.9
BAS01582,İnternet,Konut Kredisi,Bursa,2024-07,50,27890,1736968,612,1,1,1,1,Kullanım,,2.3,0.6,3.3
BAS01583,Şube,İşletme Kredisi,İstanbul,2024-09,58,34639,439060,706,1,1,1,1,Kullanım,,1.3,0.6,2.3
BAS01584,Mobil,İhtiyaç Kredisi,İstanbul,2024-06,22,48210,52618,467,1,0,0,0,Başvuru,,,,0.1
BAS01585,Şube,Taşıt Kredisi,İzmir,2024-08,53,30593,376944,610,1,1,0,0,Değerlendirme,Eksik Belge,1.0,,1.5
BAS01586,İnternet,Taşıt Kredisi,İstanbul,2024-12,40,33420,485338,522,1,1,1,0,Onaylandı,,2.7,1.0,4.2
BAS01587,Çağrı Merkezi,Taşıt Kredisi,Antalya,2024-11,22,17299,360966,446,1,0,0,0,Başvuru,,,,0.2
BAS01588,Şube,Konut Kredisi,Adana,2024-06,33,9405,1831210,349,1,0,0,0,Başvuru,,,,0.5
BAS01589,Mobil,İhtiyaç Kredisi,Adana,2024-10,60,42018,122013,596,1,0,0,0,Başvuru,,,,0.2
BAS01590,Şube,İhtiyaç Kredisi,Bursa,2024-08,60,18237,212081,716,1,1,1,1,Kullanım,,1.2,0.4,1.8
BAS01591,Şube,Konut Kredisi,Ankara,2024-12,60,25745,1767036,737,1,1,0,0,Değerlendirme,Yaş Sınırı,0.9,,1.1
BAS01592,İnternet,İhtiyaç Kredisi,Antalya,2024-05,31,8000,133954,575,1,0,0,0,Başvuru,,,,0.2
BAS01593,Şube,İhtiyaç Kredisi,Konya,2024-05,59,36562,148363,570,1,1,1,1,Kullanım,,1.0,-0.1,1.4
BAS01594,Şube,Konut Kredisi,Ankara,2024-07,61,30758,1874569,733,1,1,0,0,Değerlendirme,Eksik Belge,1.5,,1.7
BAS01595,Mobil,İhtiyaç Kredisi,Ankara,2024-08,33,41860,186916,641,1,1,1,1,Kullanım,,1.4,1.1,2.8
BAS01596,Mobil,İhtiyaç Kredisi,Ankara,2024-03,34,36991,10000,381,1,1,1,1,Kullanım,,1.7,0.5,2.4
BAS01597,İnternet,İhtiyaç Kredisi,Bursa,2024-01,49,42353,100428,470,1,1,1,1,Kullanım,,1.2,0.8,2.4
BAS01598,Mobil,İhtiyaç Kredisi,Antalya,2024-08,40,41672,136108,679,1,1,1,1,Kullanım,,3.0,0.6,4.0
BAS01599,Mobil,İşletme Kredisi,İstanbul,2024-11,41,46162,434553,490,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.7,,1.9
BAS01600,Şube,Taşıt Kredisi,Adana,2024-02,50,32402,279067,563,1,1,1,1,Kullanım,,1.3,-0.2,1.3
BAS01601,Mobil,İhtiyaç Kredisi,Konya,2024-06,55,8651,211935,557,1,1,1,1,Kullanım,,0.8,0.9,1.9
BAS01602,Mobil,İşletme Kredisi,Konya,2024-03,46,40460,459183,689,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.6,,2.0
BAS01603,Mobil,İşletme Kredisi,Antalya,2024-11,27,19350,476509,435,1,1,1,1,Kullanım,,2.5,0.9,3.7
BAS01604,Mobil,Taşıt Kredisi,Ankara,2024-07,31,8000,405310,580,1,1,1,1,Kullanım,,2.3,1.0,3.7
BAS01605,Mobil,İhtiyaç Kredisi,Gaziantep,2024-05,49,12252,110703,486,1,0,0,0,Başvuru,,,,0.3
BAS01606,Mobil,Konut Kredisi,İstanbul,2024-02,53,26501,1758221,649,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.1,,2.5
BAS01607,Mobil,Taşıt Kredisi,Adana,2024-04,25,20912,376876,463,1,0,0,0,Başvuru,,,,0.4
BAS01608,Şube,İşletme Kredisi,Gaziantep,2024-02,22,34659,349097,528,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.0,,1.5
BAS01609,İnternet,İhtiyaç Kredisi,Bursa,2024-05,50,8000,58867,601,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,2.5,,2.9
BAS01610,Mobil,Taşıt Kredisi,Antalya,2024-12,26,40195,382059,530,1,1,1,1,Kullanım,,1.8,0.7,2.7
BAS01611,Şube,Taşıt Kredisi,Ankara,2024-08,22,24453,403946,511,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,-0.1,,0.0
BAS01612,Mobil,Taşıt Kredisi,İstanbul,2024-08,51,38290,370811,747,1,1,1,1,Kullanım,,1.6,0.9,2.9
BAS01613,Şube,İşletme Kredisi,Antalya,2024-05,40,46463,329509,480,1,1,1,1,Kullanım,,1.9,-0.0,2.3
BAS01614,İnternet,İşletme Kredisi,Ankara,2024-04,61,15372,580255,716,1,1,0,0,Değerlendirme,Teminat Yetersiz,2.0,,2.3
BAS01615,Mobil,İhtiyaç Kredisi,Bursa,2024-06,31,25970,87824,415,1,0,0,0,Başvuru,,,,0.5
BAS01616,Mobil,Taşıt Kredisi,Gaziantep,2024-04,49,33711,426897,729,1,0,0,0,Başvuru,,,,0.5
BAS01617,İnternet,İhtiyaç Kredisi,Gaziantep,2024-10,35,8000,178429,524,1,0,0,0,Başvuru,,,,0.4
BAS01618,Mobil,İhtiyaç Kredisi,Adana,2024-01,57,27900,253284,754,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.9,,2.2
