islem_id,musteri_id,tarih_saat,gun_adi,saat,gece_mi,kategori,kanal,tutar_tl,musteri_ort_islem_tl,sapma_pct,sehir,yurtdisi_mi,z_skoru,risk_skoru,fraud_flag,fraud_tipi
TXN002983,MUS0324,2024-07-17 21:32:00,Çarşamba,4,1,Döviz,Online,5329.48,621.61,757.4,Samsun,0,6.94,98,1,gece_islemi
TXN000516,MUS0703,2024-08-02 19:02:00,Cuma,19,0,Yakıt,Online,790.29,491.21,60.9,Eskişehir,0,0.79,9,0,normal
TXN000202,MUS0159,2024-01-16 04:15:00,Salı,4,1,Online Alışveriş,ATM,364.86,345.26,5.7,İstanbul,0,0.78,2,0,normal
TXN000969,MUS0377,2024-11-22 23:23:00,Cuma,23,1,Ulaşım,Online,349.46,370.17,-5.6,Konya,0,1.1,13,0,normal
TXN002215,MUS0233,2024-06-23 18:34:00,Pazar,18,0,Uluslararası,Temassız,410.05,767.72,-46.6,İzmir,0,1.85,17,0,normal
TXN000775,MUS0689,2024-12-05 20:03:00,Perşembe,20,0,Market,Fiziksel Kart,382.53,469.79,-18.6,Mersin,0,0.49,11,0,normal
TXN001276,MUS0384,2024-08-04 07:15:00,Pazar,7,0,Online Alışveriş,Fiziksel Kart,337.0,750.56,-55.1,Bursa,0,0.07,0,0,normal
TXN000038,MUS0723,2024-08-04 03:05:00,Pazar,3,1,ATM Nakit,ATM,1044.87,614.63,70.0,Gaziantep,0,0.81,14,0,normal
TXN004877,MUS0454,2024-11-08 04:34:00,Cuma,4,1,Restoran,ATM,928.05,663.91,39.8,Eskişehir,0,1.69,14,0,normal
TXN001213,MUS0350,2024-08-05 05:33:00,Pazartesi,5,1,Sağlık,Fiziksel Kart,441.67,611.5,-27.8,Bursa,0,0.19,0,0,normal
TXN003993,MUS0238,2024-03-02 15:46:00,Cumartesi,15,0,Giyim,Temassız,955.39,749.47,27.5,Mersin,0,0.24,0,0,normal
TXN001974,MUS0710,2024-12-16 13:20:00,Pazartesi,13,0,Döviz,Temassız,583.63,365.23,59.8,Adana,0,1.68,11,0,normal
TXN004174,MUS0451,2024-04-02 17:16:00,Salı,17,0,Online Alışveriş,Fiziksel Kart,916.56,616.67,48.6,Samsun,0,1.71,23,0,normal
TXN003048,MUS0433,2024-07-26 23:52:00,Cuma,23,1,Eğlence,Online,414.44,557.43,-25.7,Adana,0,0.62,10,0,normal
TXN003668,MUS0282,2024-11-15 03:05:00,Cuma,3,1,Elektronik,Fiziksel Kart,240.98,583.93,-58.7,İstanbul,0,1.02,14,0,normal
TXN002406,MUS0016,2024-12-09 01:51:00,Pazartesi,1,1,ATM Nakit,Fiziksel Kart,841.68,327.87,156.7,Samsun,0,4.37,82,1,farkli_sehir
TXN000239,MUS0626,2024-12-26 18:19:00,Perşembe,18,0,Döviz,Fiziksel Kart,591.0,684.1,-13.6,Antalya,0,1.04,16,0,normal
TXN002322,MUS0047,2024-04-29 21:24:00,Pazartesi,21,0,Restoran,Online,660.17,500.97,31.8,Samsun,0,0.5,7,0,normal
TXN003805,MUS0141,2024-12-27 00:01:00,Cuma,0,1,Giyim,Fiziksel Kart,668.3,528.43,26.5,Gaziantep,0,0.84,16,0,normal
TXN002519,MUS0202,2024-01-08 22:03:00,Pazartesi,22,0,Restoran,Online,130.5,255.15,-48.9,Eskişehir,0,0.84,8,0,normal
TXN000759,MUS0664,2024-02-20 21:44:00,Salı,21,0,Giyim,Online,464.51,581.08,-20.1,Antalya,0,0.17,0,0,normal
TXN001643,MUS0484,2024-06-28 15:33:00,Cuma,15,0,Uluslararası,Online,604.8,565.24,7.0,Samsun,0,1.56,22,0,normal
TXN000306,MUS0173,2024-10-28 00:23:00,Pazartesi,0,1,Uluslararası,Telefon,421.09,425.63,-1.1,Eskişehir,0,0.29,2,0,normal
TXN002469,MUS0442,2024-09-01 07:55:00,Pazar,7,0,Eğlence,Online,199.25,101.1,97.1,Konya,0,0.9,15,0,normal
TXN000933,MUS0267,2024-07-03 19:19:00,Çarşamba,19,0,Döviz,Telefon,248.4,310.09,-19.9,Eskişehir,0,0.31,8,0,normal
TXN003643,MUS0413,2024-05-14 12:17:00,Salı,12,0,Market,Temassız,504.37,548.75,-8.1,Konya,0,0.07,1,0,normal
TXN000169,MUS0221,2024-10-31 14:18:00,Perşembe,14,0,Online Alışveriş,Fiziksel Kart,117.56,214.37,-45.2,Samsun,0,0.54,8,0,normal
TXN001129,MUS0136,2024-06-15 05:18:00,Cumartesi,5,1,Eğlence,Fiziksel Kart,671.81,497.54,35.0,Gaziantep,0,0.84,5,0,normal
TXN004784,MUS0513,2024-03-26 16:51:00,Salı,16,0,Ulaşım,Fiziksel Kart,715.35,796.09,-10.1,Eskişehir,0,1.61,25,0,normal
TXN003187,MUS0496,2024-12-26 14:41:00,Perşembe,14,0,Giyim,Online,393.92,387.8,1.6,Ankara,0,3.0,30,0,normal
TXN004934,MUS0488,2024-08-31 21:24:00,Cumartesi,21,0,Sağlık,Fiziksel Kart,180.67,143.16,26.2,Eskişehir,0,0.39,10,0,normal
TXN004822,MUS0329,2024-05-16 05:57:00,Perşembe,5,1,Uluslararası,Fiziksel Kart,465.93,481.54,-3.2,İzmir,0,0.3,2,0,normal
TXN002610,MUS0074,2024-05-29 06:12:00,Çarşamba,6,0,Sağlık,Temassız,93.87,96.74,-3.0,Adana,0,0.31,9,0,normal
TXN001273,MUS0052,2024-04-30 09:17:00,Salı,9,0,Uluslararası,Online,479.69,581.67,-17.5,Samsun,0,0.49,11,0,normal
TXN000598,MUS0794,2024-07-26 17:19:00,Cuma,17,0,Sağlık,Online,767.59,497.76,54.2,Adana,0,0.25,10,0,normal
TXN002085,MUS0489,2024-04-22 07:42:00,Pazartesi,7,0,Restoran,Online,608.23,778.87,-21.9,New York,1,0.6,8,0,normal
TXN003759,MUS0034,2024-11-05 15:37:00,Salı,15,0,Elektronik,Online,262.95,244.31,7.6,Adana,0,0.61,7,0,normal
TXN001497,MUS0241,2024-11-14 21:55:00,Perşembe,21,0,ATM Nakit,Fiziksel Kart,688.87,663.83,3.8,Adana,0,1.6,22,0,normal
TXN004820,MUS0077,2024-04-04 11:56:00,Perşembe,11,0,Elektronik,Temassız,657.26,627.95,4.7,Mersin,0,0.1,5,0,normal
TXN000335,MUS0694,2024-01-25 11:19:00,Perşembe,11,0,Sağlık,Temassız,426.68,655.25,-34.9,Mersin,0,0.73,5,0,normal
TXN003140,MUS0303,2024-12-05 13:14:00,Perşembe,13,0,Yakıt,Online,571.03,365.99,56.0,Adana,0,1.0,17,0,normal
TXN003148,MUS0643,2024-07-05 18:46:00,Cuma,18,0,Yakıt,Online,738.77,625.73,18.1,Kayseri,0,0.24,9,0,normal
TXN004180,MUS0404,2024-05-09 03:56:00,Perşembe,3,1,Restoran,Fiziksel Kart,681.05,765.8,-11.1,Konya,0,0.61,8,0,normal
TXN002994,MUS0519,2024-11-01 17:59:00,Cuma,17,0,ATM Nakit,Temassız,394.18,499.23,-21.0,Antalya,0,0.55,15,0,normal
TXN003591,MUS0537,2024-08-28 10:11:00,Çarşamba,10,0,Online Alışveriş,Online,613.29,664.98,-7.8,Bursa,0,1.45,23,0,normal
TXN002204,MUS0616,2024-01-19 19:26:00,Cuma,19,0,Restoran,Online,551.68,490.4,12.5,Adana,0,0.01,0,0,normal
TXN004339,MUS0759,2024-09-22 14:50:00,Pazar,14,0,ATM Nakit,Fiziksel Kart,183.98,701.41,-73.8,Konya,0,0.28,4,0,normal
TXN000964,MUS0792,2024-10-18 18:57:00,Cuma,18,0,Restoran,ATM,757.16,666.57,13.6,Gaziantep,0,0.5,14,0,normal
TXN002176,MUS0050,2024-06-28 02:47:00,Cuma,2,1,Sağlık,Fiziksel Kart,107.15,119.24,-10.1,İstanbul,0,0.37,2,0,normal
TXN002541,MUS0538,2024-06-13 02:15:00,Perşembe,2,1,Elektronik,Online,168.31,195.13,-13.7,Gaziantep,0,0.44,9,0,normal
TXN003899,MUS0655,2024-08-09 02:56:00,Cuma,2,1,Market,Online,7.04,511.81,-98.6,Bursa,0,3.73,82,1,kart_test
TXN001012,MUS0778,2024-08-30 05:23:00,Cuma,5,1,Döviz,Temassız,253.39,164.22,54.3,Londra,1,1.29,21,0,normal
TXN004832,MUS0184,2024-03-22 04:02:00,Cuma,4,1,Sağlık,Online,346.77,391.84,-11.5,Gaziantep,0,0.06,0,0,normal
TXN003178,MUS0690,2024-05-27 10:20:00,Pazartesi,10,0,Market,Temassız,687.41,599.34,14.7,Mersin,0,0.63,1,0,normal
TXN004498,MUS0357,2024-12-29 06:41:00,Pazar,6,0,Uluslararası,Online,364.34,381.21,-4.4,İzmir,0,1.34,17,0,normal
TXN004401,MUS0603,2024-05-04 18:01:00,Cumartesi,18,0,Yakıt,Fiziksel Kart,304.37,265.9,14.5,İzmir,0,1.34,15,0,normal
TXN000054,MUS0784,2024-10-10 03:08:00,Perşembe,3,1,Restoran,Temassız,104.19,382.17,-72.7,Mersin,0,1.02,20,0,normal
TXN003888,MUS0789,2024-12-03 18:43:00,Salı,18,0,Eğlence,Temassız,141.8,389.19,-63.6,Ankara,0,0.05,10,0,normal
TXN001278,MUS0064,2024-06-29 01:49:00,Cumartesi,1,1,Restoran,Fiziksel Kart,229.97,723.51,-68.2,Kayseri,0,1.05,17,0,normal
TXN001479,MUS0281,2024-01-16 15:06:00,Salı,15,0,Eğlence,Telefon,794.6,792.17,0.3,İstanbul,0,0.93,6,0,normal
TXN002846,MUS0214,2024-06-03 13:22:00,Pazartesi,13,0,Restoran,Fiziksel Kart,851.55,620.37,37.3,Mersin,0,0.71,6,0,normal
TXN002271,MUS0344,2024-12-22 06:35:00,Pazar,6,0,Online Alışveriş,Temassız,228.17,243.21,-6.2,Amsterdam,1,0.2,10,0,normal
TXN000283,MUS0442,2024-08-24 00:22:00,Cumartesi,0,1,Online Alışveriş,Fiziksel Kart,133.63,101.1,32.2,Konya,0,0.3,3,0,normal
TXN001660,MUS0453,2024-08-26 04:57:00,Pazartesi,4,1,ATM Nakit,Online,271.21,799.94,-66.1,Bursa,0,0.07,7,0,normal
TXN002240,MUS0718,2024-07-05 13:18:00,Cuma,13,0,Yakıt,Fiziksel Kart,523.68,710.44,-26.3,İzmir,0,0.24,0,0,normal
TXN002004,MUS0154,2024-01-24 19:55:00,Çarşamba,19,0,Restoran,ATM,271.7,182.54,48.8,Ankara,0,0.28,8,0,normal
TXN004558,MUS0664,2024-07-31 14:05:00,Çarşamba,14,0,ATM Nakit,Fiziksel Kart,605.76,581.08,4.2,Mersin,0,0.7,3,0,normal
TXN002139,MUS0238,2024-06-29 00:44:00,Cumartesi,0,1,Uluslararası,Temassız,826.17,749.47,10.2,Mersin,0,1.13,6,0,normal
TXN001144,MUS0628,2024-09-07 04:22:00,Cumartesi,4,1,ATM Nakit,Fiziksel Kart,873.35,656.98,32.9,İzmir,0,1.64,24,0,normal
TXN000223,MUS0673,2024-04-22 11:38:00,Pazartesi,11,0,Elektronik,Online,212.61,254.7,-16.5,Antalya,0,1.79,18,0,normal
TXN004684,MUS0794,2024-06-06 18:46:00,Perşembe,18,0,Restoran,Online,173.47,497.76,-65.1,Eskişehir,0,0.01,4,0,normal
TXN001961,MUS0787,2024-09-22 18:09:00,Pazar,18,0,Uluslararası,Temassız,410.29,551.76,-25.6,Mersin,0,0.28,0,0,normal
TXN004855,MUS0230,2024-09-26 05:06:00,Perşembe,5,1,Market,Online,166.73,283.23,-41.1,Gaziantep,0,0.64,3,0,normal
TXN004485,MUS0230,2024-01-06 09:42:00,Cumartesi,9,0,Döviz,ATM,244.42,283.23,-13.7,Gaziantep,0,0.46,0,0,normal
TXN002472,MUS0315,2024-02-14 18:45:00,Çarşamba,18,0,Restoran,Fiziksel Kart,262.85,197.14,33.3,Eskişehir,0,0.63,8,0,normal
TXN001132,MUS0395,2024-09-11 16:34:00,Çarşamba,16,0,ATM Nakit,Fiziksel Kart,477.76,480.86,-0.6,Eskişehir,0,0.67,5,0,normal
TXN000632,MUS0452,2024-04-28 07:08:00,Pazar,7,0,Online Alışveriş,Fiziksel Kart,428.81,542.01,-20.9,Kayseri,0,0.23,1,0,normal
TXN000983,MUS0030,2024-08-23 23:53:00,Cuma,23,1,Uluslararası,Temassız,59.86,188.41,-68.2,Mersin,0,1.93,23,0,normal
TXN002432,MUS0366,2024-07-27 09:19:00,Cumartesi,9,0,Restoran,Fiziksel Kart,66.21,153.39,-56.8,Eskişehir,0,0.73,15,0,normal
TXN001559,MUS0312,2024-03-15 10:23:00,Cuma,10,0,Market,Temassız,1011.66,614.63,64.6,Ankara,0,0.95,18,0,normal
TXN001597,MUS0505,2024-05-26 02:20:00,Pazar,2,1,Market,Fiziksel Kart,318.42,251.52,26.6,Adana,0,0.8,5,0,normal
TXN000955,MUS0677,2024-11-19 13:31:00,Salı,13,0,Market,ATM,1246.47,704.79,76.9,Konya,0,0.31,1,0,normal
TXN000205,MUS0080,2024-10-12 02:11:00,Cumartesi,2,1,Sağlık,Online,90.69,160.47,-43.5,Adana,0,0.34,8,0,normal
TXN001967,MUS0531,2024-07-20 20:36:00,Cumartesi,20,0,Döviz,Fiziksel Kart,350.09,398.37,-12.1,Ankara,0,0.04,0,0,normal
TXN004304,MUS0189,2024-05-02 20:43:00,Perşembe,20,0,Elektronik,Fiziksel Kart,313.7,372.31,-15.7,Adana,0,0.63,3,0,normal
TXN003799,MUS0047,2024-12-17 04:14:00,Salı,4,1,Giyim,Fiziksel Kart,510.83,500.97,2.0,Samsun,0,0.41,2,0,normal
TXN000428,MUS0303,2024-04-17 00:04:00,Çarşamba,0,1,Online Alışveriş,Fiziksel Kart,396.71,365.99,8.4,İstanbul,0,0.6,16,0,normal
TXN002874,MUS0207,2024-09-08 23:20:00,Pazar,23,1,Ulaşım,Fiziksel Kart,89.14,82.97,7.4,Bursa,0,0.03,9,0,normal
TXN003839,MUS0335,2024-01-27 08:57:00,Cumartesi,8,0,ATM Nakit,ATM,761.21,489.35,55.6,Kayseri,0,0.45,2,0,normal
TXN000722,MUS0268,2024-01-25 06:33:00,Perşembe,6,0,Sağlık,ATM,210.39,223.0,-5.7,Kayseri,0,0.07,0,0,normal
TXN000678,MUS0456,2024-05-23 01:50:00,Perşembe,1,1,Döviz,Fiziksel Kart,1884.16,165.88,1035.9,Paris,1,5.61,88,1,yurtdisi_anomali
TXN004082,MUS0045,2024-01-15 15:32:00,Pazartesi,15,0,Eğlence,Online,289.81,294.03,-1.4,Eskişehir,0,0.44,12,0,normal
TXN001022,MUS0302,2024-06-29 22:27:00,Cumartesi,22,0,Eğlence,Fiziksel Kart,487.05,481.75,1.1,Adana,0,0.04,0,0,normal
TXN004125,MUS0763,2024-12-13 16:24:00,Cuma,16,0,Giyim,Online,911.4,604.91,50.7,Kayseri,0,0.62,5,0,normal
TXN001783,MUS0311,2024-08-13 12:15:00,Salı,12,0,Eğlence,Telefon,750.53,797.77,-5.9,Mersin,0,0.35,12,0,normal
TXN004556,MUS0194,2024-11-10 06:14:00,Pazar,6,0,ATM Nakit,Temassız,307.03,185.12,65.9,İzmir,0,0.42,0,0,normal
TXN003202,MUS0629,2024-06-24 23:27:00,Pazartesi,23,1,Market,Online,15.99,293.25,-94.5,Antalya,0,4.99,84,1,kart_test
TXN004602,MUS0623,2024-10-06 12:48:00,Pazar,12,0,Giyim,Temassız,1055.25,625.6,68.7,İzmir,0,0.59,0,0,normal
TXN001229,MUS0304,2024-04-30 22:01:00,Salı,22,0,Sağlık,ATM,72.94,80.56,-9.5,Adana,0,0.44,0,0,normal
TXN003444,MUS0019,2024-10-07 02:05:00,Pazartesi,2,1,Ulaşım,ATM,510.53,277.67,83.9,Eskişehir,0,0.93,19,0,normal
TXN001738,MUS0199,2024-05-13 15:36:00,Pazartesi,15,0,Ulaşım,Temassız,104.6,464.63,-77.5,Gaziantep,0,1.13,6,0,normal
TXN004320,MUS0568,2024-06-11 18:21:00,Salı,18,0,Eğlence,Fiziksel Kart,588.05,462.57,27.1,İzmir,0,0.76,14,0,normal
TXN000293,MUS0798,2024-03-01 00:26:00,Cuma,0,1,Restoran,Fiziksel Kart,324.26,457.04,-29.1,Adana,0,0.4,12,0,normal
TXN000760,MUS0781,2024-03-18 13:00:00,Pazartesi,13,0,Ulaşım,Fiziksel Kart,835.04,684.21,22.0,Ankara,0,0.41,9,0,normal
TXN001199,MUS0093,2024-10-09 23:28:00,Çarşamba,23,1,Eğlence,Temassız,256.43,267.81,-4.2,Samsun,0,0.04,0,0,normal
TXN003285,MUS0784,2024-09-10 19:19:00,Salı,19,0,Online Alışveriş,Online,483.51,382.17,26.5,Mersin,0,0.35,7,0,normal
TXN001555,MUS0177,2024-06-07 19:03:00,Cuma,19,0,Ulaşım,Online,637.96,680.45,-6.2,Amsterdam,1,0.06,0,0,normal
TXN001198,MUS0694,2024-11-26 09:13:00,Salı,9,0,Uluslararası,Fiziksel Kart,800.68,655.25,22.2,Mersin,0,0.39,12,0,normal
TXN003773,MUS0234,2024-07-31 00:00:00,Çarşamba,0,1,Döviz,Fiziksel Kart,107.49,114.94,-6.5,İstanbul,0,0.27,8,0,normal
TXN004597,MUS0768,2024-11-30 13:17:00,Cumartesi,13,0,Restoran,Temassız,448.39,488.79,-8.3,İzmir,0,0.43,10,0,normal
TXN001211,MUS0335,2024-07-15 01:51:00,Pazartesi,1,1,Elektronik,Fiziksel Kart,482.29,489.35,-1.4,Kayseri,0,0.32,10,0,normal
TXN000833,MUS0358,2024-05-03 09:03:00,Cuma,9,0,ATM Nakit,Fiziksel Kart,261.81,389.52,-32.8,İstanbul,0,0.25,0,0,normal
TXN003119,MUS0308,2024-10-15 12:26:00,Salı,12,0,Elektronik,Online,1205.27,719.93,67.4,Konya,0,0.04,4,0,normal
TXN002511,MUS0462,2024-08-31 08:16:00,Cumartesi,8,0,Yakıt,Fiziksel Kart,455.74,514.51,-11.4,Eskişehir,0,1.0,12,0,normal
TXN004548,MUS0535,2024-10-30 01:07:00,Çarşamba,1,1,Yakıt,Telefon,787.33,696.24,13.1,Gaziantep,0,0.55,5,0,normal
TXN002383,MUS0267,2024-06-04 13:30:00,Salı,13,0,Uluslararası,Telefon,384.39,310.09,24.0,Eskişehir,0,0.41,5,0,normal
TXN001352,MUS0131,2024-07-10 12:17:00,Çarşamba,12,0,Market,Fiziksel Kart,1192.9,730.35,63.3,Konya,0,0.26,6,0,normal
TXN004918,MUS0631,2024-09-04 23:14:00,Çarşamba,23,1,Market,Telefon,625.0,791.56,-21.0,Adana,0,1.31,10,0,normal
TXN001527,MUS0434,2024-02-24 16:09:00,Cumartesi,16,0,Giyim,Temassız,98.66,111.37,-11.4,İzmir,0,1.05,18,0,normal
TXN002554,MUS0162,2024-01-07 02:34:00,Pazar,2,1,Market,Online,133.37,344.14,-61.2,Konya,0,0.06,4,0,normal
TXN001613,MUS0590,2024-05-12 03:04:00,Pazar,3,1,ATM Nakit,Fiziksel Kart,465.68,789.02,-41.0,Konya,0,0.3,4,0,normal
TXN000282,MUS0152,2024-03-16 11:20:00,Cumartesi,11,0,Restoran,Telefon,241.49,627.36,-61.5,Ankara,0,0.73,9,0,normal
TXN001950,MUS0537,2024-06-26 20:50:00,Çarşamba,20,0,Yakıt,Fiziksel Kart,564.98,664.98,-15.0,Bursa,0,0.61,13,0,normal
TXN004592,MUS0275,2024-07-26 12:00:00,Cuma,12,0,Restoran,Fiziksel Kart,876.81,523.25,67.6,Mersin,0,0.47,6,0,normal
TXN003374,MUS0790,2024-06-15 04:38:00,Cumartesi,4,1,Uluslararası,Fiziksel Kart,5476.18,780.55,601.6,Amsterdam,1,3.76,79,1,yurtdisi_anomali
TXN004974,MUS0045,2024-08-01 10:26:00,Perşembe,10,0,Restoran,Fiziksel Kart,243.22,294.03,-17.3,Eskişehir,0,1.22,20,0,normal
TXN003132,MUS0343,2024-07-24 14:59:00,Çarşamba,14,0,Giyim,Temassız,975.57,667.75,46.1,Konya,0,1.18,10,0,normal
TXN000898,MUS0252,2024-03-02 12:35:00,Cumartesi,12,0,Ulaşım,Fiziksel Kart,348.4,334.51,4.2,Samsun,0,1.51,18,0,normal
TXN002533,MUS0456,2024-01-14 19:31:00,Pazar,2,1,Online Alışveriş,ATM,1920.66,165.88,1057.9,Bursa,0,4.91,81,1,gece_islemi
TXN003913,MUS0490,2024-04-28 21:30:00,Pazar,21,0,Ulaşım,Online,828.51,701.07,18.2,Samsun,0,0.22,0,0,normal
TXN003734,MUS0607,2024-01-16 15:37:00,Salı,15,0,Ulaşım,Temassız,90.48,228.24,-60.4,Adana,0,1.2,21,0,normal
TXN000832,MUS0418,2024-08-08 08:00:00,Perşembe,8,0,Online Alışveriş,Temassız,313.22,392.3,-20.2,Adana,0,0.03,0,0,normal
TXN000109,MUS0579,2024-03-28 16:16:00,Perşembe,16,0,Ulaşım,Online,1187.45,782.63,51.7,Konya,0,0.24,7,0,normal
TXN000164,MUS0239,2024-09-27 05:31:00,Cuma,5,1,Döviz,Online,120.18,165.67,-27.5,Bursa,0,0.82,4,0,normal
TXN001131,MUS0001,2024-10-19 23:18:00,Cumartesi,23,1,ATM Nakit,Online,1315.61,761.76,72.7,Kayseri,0,0.26,1,0,normal
TXN003843,MUS0113,2024-05-05 01:44:00,Pazar,1,1,Restoran,ATM,297.55,257.37,15.6,Ankara,0,0.43,14,0,normal
TXN002789,MUS0328,2024-02-21 18:07:00,Çarşamba,18,0,ATM Nakit,Temassız,422.78,562.24,-24.8,İstanbul,0,1.11,12,0,normal
TXN002781,MUS0529,2024-03-03 07:21:00,Pazar,7,0,Market,Fiziksel Kart,62.33,96.45,-35.4,Konya,0,1.14,11,0,normal
TXN003477,MUS0034,2024-10-29 18:37:00,Salı,18,0,Eğlence,Temassız,227.09,244.31,-7.0,Roma,1,0.44,9,0,normal
TXN003832,MUS0005,2024-07-10 08:17:00,Çarşamba,8,0,Sağlık,Temassız,245.25,447.36,-45.2,Bursa,0,0.72,13,0,normal
TXN003798,MUS0586,2024-11-11 06:01:00,Pazartesi,6,0,Restoran,Fiziksel Kart,838.24,570.39,47.0,Antalya,0,0.49,4,0,normal
TXN002236,MUS0540,2024-05-29 01:28:00,Çarşamba,1,1,Market,Fiziksel Kart,39.76,165.05,-75.9,İzmir,0,0.75,11,0,normal
TXN000226,MUS0703,2024-11-25 03:54:00,Pazartesi,3,1,Online Alışveriş,Temassız,643.41,491.21,31.0,Londra,1,0.16,1,0,normal
TXN001111,MUS0577,2024-05-04 07:37:00,Cumartesi,7,0,Sağlık,Telefon,188.01,181.02,3.9,Ankara,0,0.07,0,0,normal
TXN002950,MUS0452,2024-11-17 04:43:00,Pazar,4,1,Yakıt,Online,985.07,542.01,81.7,Kayseri,0,1.11,7,0,normal
TXN004938,MUS0028,2024-06-24 16:19:00,Pazartesi,16,0,Elektronik,Fiziksel Kart,81.79,251.81,-67.5,Adana,0,0.28,0,0,normal
TXN002727,MUS0098,2024-07-27 04:35:00,Cumartesi,4,1,Uluslararası,Fiziksel Kart,818.42,533.71,53.3,Adana,0,0.65,2,0,normal
TXN001206,MUS0083,2024-02-06 13:38:00,Salı,13,0,Elektronik,Temassız,663.57,468.0,41.8,Antalya,0,1.47,22,0,normal
TXN002474,MUS0700,2024-12-30 18:56:00,Pazartesi,18,0,Online Alışveriş,Online,495.87,556.42,-10.9,Mersin,0,0.72,3,0,normal
TXN002315,MUS0455,2024-12-14 09:02:00,Cumartesi,9,0,Uluslararası,Online,257.28,219.82,17.0,Dubai,1,1.86,18,0,normal
TXN001270,MUS0400,2024-08-11 01:51:00,Pazar,1,1,Döviz,Fiziksel Kart,754.08,490.74,53.7,Samsun,0,0.43,0,0,normal
TXN001275,MUS0449,2024-04-18 09:12:00,Perşembe,9,0,ATM Nakit,Fiziksel Kart,669.98,431.62,55.2,Kayseri,0,0.38,9,0,normal
TXN000151,MUS0719,2024-02-19 00:18:00,Pazartesi,0,1,Restoran,Online,416.39,525.72,-20.8,Konya,0,0.49,3,0,normal
TXN000196,MUS0697,2024-12-20 22:43:00,Cuma,22,0,ATM Nakit,Online,807.93,589.03,37.2,Kayseri,0,0.01,4,0,normal
TXN001064,MUS0420,2024-08-10 23:39:00,Cumartesi,23,1,Yakıt,Fiziksel Kart,715.81,462.48,54.8,Antalya,0,1.1,21,0,normal
TXN004443,MUS0756,2024-01-22 20:10:00,Pazartesi,20,0,ATM Nakit,Fiziksel Kart,197.01,149.1,32.1,Eskişehir,0,1.25,7,0,normal
TXN004837,MUS0547,2024-02-24 22:04:00,Cumartesi,22,0,Giyim,Temassız,815.35,731.66,11.4,Ankara,0,0.66,4,0,normal
TXN000274,MUS0522,2024-10-27 14:53:00,Pazar,14,0,Ulaşım,Online,669.25,734.17,-8.8,İstanbul,0,0.92,15,0,normal
TXN001988,MUS0761,2024-08-02 17:19:00,Cuma,17,0,Giyim,Temassız,738.53,609.5,21.2,Kayseri,0,1.35,14,0,normal
TXN003653,MUS0279,2024-05-10 07:38:00,Cuma,7,0,Giyim,Fiziksel Kart,384.04,360.12,6.6,Ankara,0,0.83,11,0,normal
TXN002471,MUS0276,2024-04-30 16:41:00,Salı,16,0,Eğlence,Fiziksel Kart,474.08,452.08,4.9,Adana,0,1.83,20,0,normal
TXN003002,MUS0134,2024-10-25 04:41:00,Cuma,4,1,Döviz,Online,659.55,745.38,-11.5,Gaziantep,0,1.62,17,0,normal
TXN000286,MUS0630,2024-12-06 14:54:00,Cuma,14,0,Restoran,Temassız,149.73,102.51,46.1,Adana,0,1.37,9,0,normal
TXN004870,MUS0762,2024-10-16 07:13:00,Çarşamba,7,0,Elektronik,Fiziksel Kart,753.97,666.74,13.1,Konya,0,0.8,3,0,normal
TXN000243,MUS0214,2024-02-24 05:26:00,Cumartesi,5,1,Eğlence,ATM,639.89,620.37,3.1,Mersin,0,0.22,12,0,normal
TXN003161,MUS0117,2024-02-04 01:10:00,Pazar,1,1,Market,Fiziksel Kart,391.69,297.51,31.7,Eskişehir,0,1.91,19,0,normal
TXN001761,MUS0662,2024-09-23 16:59:00,Pazartesi,16,0,Ulaşım,Online,286.49,348.13,-17.7,Samsun,0,1.4,13,0,normal
TXN004596,MUS0157,2024-03-21 18:50:00,Perşembe,18,0,Sağlık,Fiziksel Kart,479.4,390.75,22.7,Samsun,0,1.15,10,0,normal
TXN002523,MUS0209,2024-10-13 17:46:00,Pazar,17,0,Elektronik,Fiziksel Kart,143.33,385.7,-62.8,Bursa,0,0.44,0,0,normal
TXN004871,MUS0098,2024-08-09 09:35:00,Cuma,9,0,Elektronik,Online,7692.31,533.71,1341.3,Roma,1,3.84,81,1,yurtdisi_anomali
TXN003450,MUS0571,2024-03-11 01:17:00,Pazartesi,1,1,Sağlık,Telefon,521.38,278.68,87.1,Konya,0,0.09,2,0,normal
TXN000669,MUS0268,2024-11-16 18:38:00,Cumartesi,18,0,Ulaşım,Fiziksel Kart,170.39,223.0,-23.6,Kayseri,0,0.68,12,0,normal
TXN002753,MUS0437,2024-07-31 13:53:00,Çarşamba,13,0,Ulaşım,Online,502.34,605.89,-17.1,Ankara,0,1.29,21,0,normal
TXN003486,MUS0546,2024-03-08 16:04:00,Cuma,16,0,Uluslararası,Fiziksel Kart,131.62,150.13,-12.3,Samsun,0,2.03,28,0,normal
TXN004587,MUS0454,2024-06-15 02:50:00,Cumartesi,2,1,Döviz,Fiziksel Kart,633.43,663.91,-4.6,Eskişehir,0,0.97,10,0,normal
TXN000907,MUS0036,2024-09-02 20:42:00,Pazartesi,20,0,Elektronik,Temassız,8.82,267.11,-96.7,Ankara,0,0.1,1,0,normal
TXN002729,MUS0402,2024-06-21 08:29:00,Cuma,8,0,Ulaşım,Telefon,274.14,736.47,-62.8,Mersin,0,1.31,21,0,normal
